source,job_id,title,company,location,posted_date,min_salary,max_salary,currency,employment_type,seniority,description,skills,url,scraped_at
careerlink,careerlink_8686781953322644863,Chuyên Viên Phát Triển Tư Vấn Dịch Vụ Viettel [G2],,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-phat-trien-tu-van-dich-vu-viettel-g2/3345384?source=site,2025-12-11T16:52:47.535065+00:00
careerlink,careerlink_5473985331712112191,[Nghệ An] Chuyên Viên Tư Vấn Giải Pháp Bán Hàng Online - Được Đào Tạo Từ Đầu - Được Hỗ Trợ Data,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nghe-an-chuyen-vien-tu-van-giai-phap-ban-hang-online-duoc-dao-tao-tu-dau-duoc-ho-tro-data/3330888?source=site,2025-12-11T16:52:47.535523+00:00
careerlink,careerlink_1369617769257645116,Chuyên Viên CSKH Hỗ Trợ Line 198 Viettel [G2],,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-cskh-ho-tro-line-198-viettel-g2/3345386?source=site,2025-12-11T16:52:47.536670+00:00
careerlink,careerlink_863977338537523101,"NHÂN VIÊN TƯ VẤN CHỐT ĐƠN (Làm giờ hành chính, Không đi thị trường, Data có sẵn)",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-tu-van-chot-don-lam-gio-hanh-chinh-khong-di-thi-truong-data-co-san/3346383?source=site,2025-12-11T16:52:47.537394+00:00
careerlink,careerlink_8926746598181786336,NHÂN VIÊN VĂN PHÒNG VIETTEL LÀM GIỜ HÀNH CHÍNH TẠI TÂN BÌNH [G9] [BSV],,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-van-phong-viettel-lam-gio-hanh-chinh-tai-tan-binh-g9-bsv/3345529?source=site,2025-12-11T16:52:47.537877+00:00
careerlink,careerlink_1654038775997145018,"Nhân Viên Nhắc Phí - Gia hạn phí cho Ngân hàng / Làm việc 100% tại VP, Data sẵn có",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-nhac-phi-gia-han-phi-cho-ngan-hang-lam-viec-100-tai-vp-data-san-co/3346367?source=site,2025-12-11T16:52:47.538332+00:00
careerlink,careerlink_2312729218505982641,Nhân Viên Chăm Sóc Khách Hàng Viettel (Không Yêu Cầu Kinh Nghiệm) G9 BSV,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-cham-soc-khach-hang-viettel-khong-yeu-cau-kinh-nghiem-g9-bsv/3345502?source=site,2025-12-11T16:52:47.538796+00:00
careerlink,careerlink_3585699512618730388,Production Supervisor,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/production-supervisor/3345846?source=site,2025-12-11T16:52:47.539618+00:00
careerlink,careerlink_8547178549884012577,"Nhân viên CSKH Viettel 198 – Làm Việc Văn Phòng, Ca Làm Ổn Định [G9A]",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-cskh-viettel-198-%E2%80%93-lam-viec-van-phong-ca-lam-on-dinh-g9a/3345597?source=site,2025-12-11T16:52:47.540205+00:00
careerlink,careerlink_1027022926318144925,TƯ VẤN VIÊN BÁN HÀNG QUA ĐIỆN THOẠI- SIMILAC ABBOTT HOA KỲ-100% DATA / Không cần kinh nghiệm-THU NHẬP LÊN ĐẾN 20 TRIỆU,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/tu-van-vien-ban-hang-qua-dien-thoai-similac-abbott-hoa-ky-100-data-khong-can-kinh-nghiem-thu-nhap-len-den-20-trieu/3334164?source=site,2025-12-11T16:52:47.540800+00:00
careerlink,careerlink_7388654905543981170,Nhân viên telesales thẻ tín dụng [C13],,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-telesales-the-tin-dung-c13/3345548?source=site,2025-12-11T16:52:47.541279+00:00
careerlink,careerlink_5859052873994176493,Trưởng Phòng Kinh Doanh (Hải Phòng),,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/truong-phong-kinh-doanh-hai-phong/3346183?source=site,2025-12-11T16:52:47.541732+00:00
