source,job_id,title,company,location,posted_date,min_salary,max_salary,currency,employment_type,seniority,description,skills,url,scraped_at
jobsgo,jobsgo_8795839183161903288,Quality Engineer Process Or Fai - Kỹ Sư Chất Lượng Quy TrìnhCông Ty TNHH Nhựa Good View (Việt Nam)Thỏa thuận|Đồng Nai,,,,,,VND,,,,,https://jobsgo.vn/viec-lam/quality-engineer-process-or-fai-ky-su-chat-luong-quy-trinh-23641527844.html,2025-12-11T16:51:57.765620+00:00
jobsgo,jobsgo_654590024153911591,Kế Toán Tổng HợpCông Ty Cổ Phần Indus Bình Chánh18 - 20 triệu VNĐ|Hồ Chí Minh,,,,,,VND,,,,,https://jobsgo.vn/viec-lam/ke-toan-tong-hop-24347377843.html,2025-12-11T16:51:57.766025+00:00
jobsgo,jobsgo_5746597030286004417,Điều Dưỡng Viên - Đi Làm NgayBệnh Viện Gia An 115Thỏa thuận|Hồ Chí Minh,,,,,,VND,,,,,https://jobsgo.vn/viec-lam/dieu-duong-vien-di-lam-ngay-23921323139.html,2025-12-11T16:51:57.766425+00:00
jobsgo,jobsgo_2038483561684148063,Thực Tập Sinh Thu Hút Nhân Tài - Talent Acquisition InternCông Ty Cổ Phần JobsGO1 - 2 triệu VNĐ|Hồ Chí Minh,,,,,,VND,,,,,https://jobsgo.vn/viec-lam/thuc-tap-sinh-thu-hut-nhan-tai-talent-acquisition-intern-24436632610.html,2025-12-11T16:51:57.766827+00:00
jobsgo,jobsgo_4864075507043136515,"Nhân Viên Bán Hàng Thời Trang Cao CấpCông Ty TNHH Quản Lý Thương Hiệu Nanshuo Việt Nam15 - 25 triệu VNĐ|Hưng Yên, Hà Nội,...",,,,,,VND,,,,,https://jobsgo.vn/viec-lam/nhan-vien-ban-hang-thoi-trang-cao-cap-24557200551.html,2025-12-11T16:51:57.767228+00:00
jobsgo,jobsgo_6514096887242321241,"Nhân Viên Kinh Doanh (Có Lương Cứng , Hỗ Trợ 70% Mkt , Không Yêu Cầu Kinh Nghiệm)Công Ty Cổ Phần Đầu Tư Và Phát Triển Bất Động Sản ClandĐến 30 triệu VNĐ|Bắc Giang, Đà Nẵng,...",,,,,,VND,,,,,https://jobsgo.vn/viec-lam/nhan-vien-kinh-doanh-co-luong-cung-ho-tro-70-mkt-khong-yeu-cau-kinh-nghiem-23511508919.html,2025-12-11T16:51:57.767635+00:00
jobsgo,jobsgo_77668943734123732,"Nhân Viên Kinh Doanh - Tư Vấn Bán Hàng (Xe Ô Tô) - Có Lương Cứng, Hỗ Trợ Đào TạoCông Ty Cổ Phần Đầu Tư Ô Tô Hải Âu15 - 30 triệu VNĐ|Vĩnh Phúc, Nghệ An,...",,,,,,VND,,,,,https://jobsgo.vn/viec-lam/nhan-vien-kinh-doanh-tu-van-ban-hang-xe-o-to-co-luong-cung-ho-tro-dao-tao-23869777255.html,2025-12-11T16:51:57.768039+00:00
jobsgo,jobsgo_4961218053704515247,Bác Sĩ Chuyên Khoa Tai Mũi HọngCông Ty TNHH Bệnh Viện Đa Khoa Phúc AnThỏa thuận|Bình Phước,,,,,,VND,,,,,https://jobsgo.vn/viec-lam/bac-si-chuyen-khoa-tai-mui-hong-24317083094.html,2025-12-11T16:51:57.768444+00:00
jobsgo,jobsgo_8476554928292187840,,,,,,,VND,,,,,javascript:void(0),2025-12-11T16:51:57.769521+00:00
jobsgo,jobsgo_8476554928292187840,,,,,,,VND,,,,,javascript:void(0),2025-12-11T16:51:57.770362+00:00
jobsgo,jobsgo_8476554928292187840,,,,,,,VND,,,,,javascript:void(0),2025-12-11T16:51:57.770576+00:00
jobsgo,jobsgo_8476554928292187840,,,,,,,VND,,,,,javascript:void(0),2025-12-11T16:51:57.771354+00:00
jobsgo,jobsgo_2400784907229406385,tìm việc làm,,,,,,VND,,,,,https://jobsgo.vn/viec-lam.html#t%C3%ACm_vi%E1%BB%87c_l%C3%A0m,2025-12-11T16:51:57.772756+00:00
